Subject	ISI	Target_Type	Set_Size	ACCURACY	REACTION_TIME
26	200	new	3	1	495
26	200	old	4	1	696
26	200	old	3	1	488
26	200	old	3	1	573
26	200	old	4	1	894
26	200	new	2	1	565
26	200	new	3	1	588
26	200	new	4	1	688
26	200	old	2	1	466
26	200	old	3	1	476
26	200	old	4	1	785
26	200	old	2	1	616
26	200	old	4	1	729
26	200	old	2	1	524
26	200	old	3	1	463
26	200	old	4	1	764
26	200	old	4	1	550
26	200	old	3	1	512
26	200	new	3	1	487
26	200	old	4	1	716
26	200	new	3	1	484
26	200	old	4	1	700
26	200	old	4	1	604
26	200	old	4	1	1006
26	200	new	3	1	710
26	200	old	4	1	540
26	200	new	4	1	428
26	200	old	3	1	574
26	200	new	2	1	666
26	200	old	4	1	542
26	200	old	2	1	632
26	200	old	4	1	550
26	200	old	3	1	520
26	200	old	2	1	579
26	200	new	3	1	845
26	200	old	4	1	593
26	200	old	4	1	749
26	200	new	2	1	534
26	200	old	4	1	678
26	200	new	2	1	558
26	200	old	3	1	824
26	200	old	3	1	488
26	200	old	4	1	711
26	200	old	2	1	633
26	200	old	3	1	436
26	200	old	4	1	1236
26	200	new	2	1	527
26	200	old	4	1	810
26	200	old	4	1	546
26	200	new	2	1	658
26	200	old	4	1	665
26	200	old	3	1	588
26	200	new	3	1	493
26	200	new	3	1	730
26	200	old	3	1	669
26	200	old	4	1	607
26	200	new	2	1	675
26	200	new	2	1	588
26	200	old	3	1	620
26	200	old	3	1	577
26	200	new	3	1	787
26	200	new	4	1	590
26	200	old	4	1	482
26	200	old	3	1	549
26	200	new	4	1	543
26	200	old	4	1	570
26	200	old	4	1	632
26	200	old	2	1	490
26	200	old	3	1	541
26	200	new	4	1	647
26	200	old	4	1	473
26	200	old	3	1	634
26	200	old	3	1	718
26	200	old	4	1	608
26	200	old	3	1	521
26	200	new	4	1	666
26	200	old	2	1	624
26	200	new	2	1	716
26	200	new	2	1	609
26	200	new	4	1	591
26	200	old	2	1	720
26	200	new	4	1	655
26	200	old	4	1	1023
26	200	new	4	1	715
26	200	old	4	1	545
26	200	old	2	1	600
26	200	old	3	1	561
26	200	old	4	1	685
26	200	new	3	1	671
26	200	new	4	1	541
26	0	old	2	1	680
26	0	old	2	1	616
26	0	old	3	1	582
26	0	old	4	1	1242
26	0	new	3	1	473
26	0	old	4	1	716
26	0	old	2	0	503
26	0	old	4	1	594
26	0	old	4	1	890
26	0	new	2	1	554
26	0	new	2	1	719
26	0	new	3	1	831
26	0	old	3	1	1479
26	0	new	2	1	541
26	0	old	4	1	398
26	0	old	4	1	529
26	0	old	3	1	566
26	0	old	3	1	528
26	0	old	4	1	508
26	0	old	4	1	1195
26	0	new	4	1	766
26	0	old	3	1	658
26	0	old	4	1	649
26	0	old	4	1	757
26	0	old	3	1	945
26	0	new	3	1	818
26	0	old	2	1	589
26	0	new	2	0	1008
26	0	old	2	1	740
26	0	old	3	1	617
26	0	old	3	1	761
26	0	old	2	1	557
26	0	old	3	1	1096
26	0	new	2	1	553
26	0	new	3	1	731
26	0	old	4	1	597
26	0	new	4	1	665
26	0	old	4	1	596
26	0	old	3	1	1235
26	0	new	2	1	819
26	0	old	4	1	765
26	0	new	3	1	609
26	0	old	2	1	814
26	0	old	3	1	760
26	0	old	4	1	698
26	0	new	4	1	785
26	0	old	4	1	795
26	0	new	4	1	639
26	0	old	2	1	642
26	0	new	3	1	604
26	0	new	3	1	722
26	0	old	2	1	780
26	0	old	4	1	645
26	0	new	4	1	885
26	0	old	3	1	583
26	0	old	4	1	788
26	0	old	3	1	1014
26	0	old	4	1	731
26	0	new	4	1	887
26	0	old	4	1	799
26	0	old	4	1	671
26	0	old	4	1	895
26	0	old	4	1	2686
26	0	old	4	1	539
26	0	old	4	1	897
26	0	old	4	1	617
26	0	old	4	1	793
26	0	new	4	1	656
26	0	old	3	1	574
26	0	old	3	1	582
26	0	old	3	1	768
26	0	old	4	1	745
26	0	old	3	1	1268
26	0	old	2	1	648
26	0	old	3	1	724
26	0	new	3	1	552
26	0	new	3	1	732
26	0	new	2	1	736
26	0	new	2	1	713
26	0	new	4	1	1316
26	0	new	3	1	798
26	0	old	3	1	682
26	0	new	4	1	658
26	0	old	4	1	795
26	0	new	4	1	573
26	0	new	2	1	1272
26	0	old	4	0	1171
26	0	old	3	1	920
26	0	new	2	1	846
26	0	old	4	1	1201
26	200	old	4	1	509
26	200	old	2	1	496
26	200	old	3	1	590
26	200	new	4	1	1130
26	200	new	2	1	472
26	200	new	2	1	535
26	200	old	3	1	538
26	200	old	3	1	557
26	200	old	2	1	460
26	200	new	2	1	390
26	200	new	3	1	521
26	200	old	4	1	815
26	200	new	3	1	439
26	200	new	3	1	404
26	200	old	4	1	513
26	200	new	4	1	524
26	200	new	3	1	494
26	200	old	4	1	589
26	200	old	3	1	636
26	200	new	3	1	522
26	200	old	2	1	477
26	200	old	2	1	614
26	200	old	3	1	626
26	200	old	3	1	925
26	200	old	3	1	563
26	200	old	3	1	570
26	200	new	4	1	580
26	200	old	4	1	574
26	200	old	4	1	468
26	200	new	4	1	718
26	200	old	2	1	525
26	200	old	4	1	542
26	200	old	4	1	741
26	200	old	4	1	599
26	200	new	4	1	405
26	200	new	4	1	618
26	200	old	3	1	1667
26	200	old	4	1	552
26	200	old	4	1	418
26	200	old	4	1	455
26	200	old	2	1	516
26	200	old	4	1	1161
26	200	old	4	1	470
26	200	old	3	1	603
26	200	old	4	1	1062
26	200	old	3	1	562
26	200	old	3	1	422
26	200	old	4	1	698
26	200	old	4	1	538
26	200	old	2	1	622
26	200	new	2	1	1506
26	200	old	2	1	559
26	200	old	3	1	503
26	200	old	3	1	524
26	200	old	3	1	584
26	200	new	3	1	784
26	200	old	4	1	815
26	200	old	3	1	928
26	200	old	4	1	1033
26	200	new	4	1	700
26	200	old	4	1	582
26	200	new	3	1	718
26	200	old	4	1	418
26	200	new	4	1	1231
26	200	old	4	1	450
26	200	old	2	1	459
26	200	new	3	1	579
26	200	old	2	1	584
26	200	old	4	1	738
26	200	old	4	1	664
26	200	old	4	1	693
26	200	old	4	1	502
26	200	new	2	1	621
26	200	old	4	1	536
26	200	new	2	1	560
26	200	old	4	1	1270
26	200	new	4	1	691
26	200	new	2	1	751
26	200	new	2	1	548
26	200	old	3	1	717
26	200	new	2	1	579
26	200	new	3	1	488
26	200	new	4	1	641
26	200	old	4	1	601
26	200	new	3	1	903
26	200	old	3	1	547
26	200	old	3	1	599
26	200	old	4	1	439
26	200	new	2	1	471
26	200	old	3	1	612
26	0	old	3	1	511
26	0	new	4	1	431
26	0	new	2	1	515
26	0	new	3	1	467
26	0	new	3	1	504
26	0	new	3	1	483
26	0	old	2	1	588
26	0	old	4	1	484
26	0	new	3	1	413
26	0	old	3	1	540
26	0	old	3	1	682
26	0	new	2	1	510
26	0	old	4	1	579
26	0	old	3	1	585
26	0	old	3	1	542
26	0	old	4	1	728
26	0	new	3	1	623
26	0	new	3	1	406
26	0	old	3	1	498
26	0	old	3	1	608
26	0	old	3	1	607
26	0	new	4	1	526
26	0	old	4	1	645
26	0	old	3	1	705
26	0	new	2	1	512
26	0	old	4	1	510
26	0	old	2	1	594
26	0	new	2	1	503
26	0	new	4	1	445
26	0	old	4	1	820
26	0	new	4	1	638
26	0	old	4	1	835
26	0	old	3	1	652
26	0	new	4	1	1894
26	0	old	4	1	1141
26	0	old	4	1	662
26	0	new	4	1	617
26	0	old	4	1	614
26	0	old	3	1	585
26	0	old	4	1	687
26	0	old	2	1	782
26	0	new	3	1	1211
26	0	old	4	1	702
26	0	new	2	1	702
26	0	old	4	1	672
26	0	old	3	1	1124
26	0	old	3	1	544
26	0	old	4	1	700
26	0	new	3	1	502
26	0	old	2	1	737
26	0	new	4	1	460
26	0	old	4	1	613
26	0	old	4	1	569
26	0	old	4	1	609
26	0	old	3	1	745
26	0	old	4	1	792
26	0	old	4	1	477
26	0	new	4	1	575
26	0	new	2	1	559
26	0	old	4	1	751
26	0	old	4	1	695
26	0	old	4	1	468
26	0	new	4	1	675
26	0	old	3	1	603
26	0	old	2	1	591
26	0	old	4	1	1299
26	0	old	4	1	514
26	0	old	4	1	733
26	0	old	4	1	1318
26	0	new	2	1	639
26	0	old	3	1	933
26	0	new	2	1	519
26	0	old	2	1	762
26	0	old	2	1	646
26	0	new	3	1	815
26	0	new	2	1	547
26	0	old	2	1	536
26	0	old	2	1	716
26	0	old	3	1	574
26	0	old	3	1	720
26	0	old	4	1	561
26	0	old	3	1	391
26	0	new	2	1	472
26	0	old	4	1	691
26	0	old	3	1	618
26	0	new	4	1	616
26	0	old	2	1	770
26	0	old	4	1	592
26	0	new	3	1	540
26	0	old	4	1	639
27	0	old	3	1	844
27	0	new	4	1	662
27	0	old	3	1	583
27	0	old	4	1	710
27	0	new	2	1	533
27	0	new	3	1	483
27	0	old	2	1	679
27	0	old	2	1	612
27	0	new	4	1	511
27	0	old	4	1	709
27	0	old	4	1	569
27	0	old	4	1	764
27	0	new	2	1	508
27	0	old	3	1	615
27	0	new	3	1	575
27	0	new	4	1	538
27	0	new	3	1	573
27	0	old	4	1	776
27	0	new	2	1	673
27	0	new	2	1	463
27	0	old	4	1	550
27	0	new	4	1	581
27	0	new	2	1	480
27	0	old	4	1	504
27	0	new	3	1	737
27	0	old	4	1	941
27	0	old	3	1	830
27	0	new	4	1	494
27	0	old	4	1	678
27	0	old	4	1	786
27	0	old	4	1	694
27	0	old	3	1	573
27	0	new	4	1	430
27	0	old	3	1	473
27	0	old	3	1	698
27	0	old	4	1	568
27	0	old	3	1	711
27	0	old	3	1	521
27	0	old	3	1	683
27	0	new	3	1	632
27	0	old	4	1	1004
27	0	old	4	1	552
27	0	old	4	1	1103
27	0	old	4	1	605
27	0	new	4	1	476
27	0	old	4	1	512
27	0	new	2	1	607
27	0	old	2	1	554
27	0	new	3	1	505
27	0	old	4	0	571
27	0	old	4	1	864
27	0	old	2	1	705
27	0	new	4	1	586
27	0	old	4	1	759
27	0	old	3	1	709
27	0	old	3	1	729
27	0	new	3	1	748
27	0	old	4	1	596
27	0	old	2	1	785
27	0	old	3	1	756
27	0	new	3	1	479
27	0	old	4	1	467
27	0	old	4	1	875
27	0	old	3	1	805
27	0	new	3	1	755
27	0	old	4	1	866
27	0	old	3	1	683
27	0	old	4	1	523
27	0	new	2	1	430
27	0	old	3	1	569
27	0	old	4	1	590
27	0	old	3	1	626
27	0	old	2	1	514
27	0	old	4	1	479
27	0	new	3	1	1054
27	0	old	2	1	591
27	0	new	2	1	623
27	0	old	3	1	947
27	0	old	2	1	669
27	0	new	2	1	615
27	0	new	4	1	973
27	0	new	4	1	1123
27	0	new	2	1	690
27	0	old	4	1	682
27	0	old	3	1	702
27	0	old	3	1	707
27	0	old	2	1	600
27	0	old	4	1	714
27	0	old	4	1	940
27	0	old	2	1	599
27	200	old	4	1	487
27	200	old	4	1	674
27	200	new	2	1	478
27	200	new	2	1	468
27	200	new	4	1	638
27	200	old	4	1	594
27	200	old	3	1	707
27	200	new	3	1	652
27	200	new	3	1	515
27	200	new	3	1	656
27	200	old	4	1	797
27	200	new	4	1	527
27	200	new	2	1	605
27	200	new	2	1	501
27	200	old	4	1	794
27	200	old	4	1	642
27	200	old	4	1	567
27	200	old	3	1	773
27	200	old	4	1	587
27	200	new	4	1	537
27	200	old	3	1	557
27	200	new	2	1	503
27	200	new	3	1	530
27	200	old	3	1	654
27	200	old	3	1	624
27	200	old	2	1	553
27	200	new	4	1	581
27	200	old	3	1	515
27	200	new	3	1	606
27	200	old	3	1	719
27	200	old	4	1	889
27	200	old	4	1	603
27	200	old	3	1	557
27	200	old	3	1	559
27	200	new	4	1	642
27	200	old	4	1	512
27	200	new	2	1	511
27	200	old	2	1	469
27	200	old	4	1	540
27	200	new	2	1	474
27	200	old	4	1	476
27	200	old	4	1	769
27	200	new	4	1	487
27	200	new	4	1	663
27	200	old	2	1	451
27	200	old	2	1	529
27	200	old	4	1	637
27	200	old	4	1	588
27	200	old	2	1	380
27	200	old	3	1	486
27	200	old	4	1	472
27	200	old	4	1	1100
27	200	new	3	1	391
27	200	new	4	1	453
27	200	new	3	1	728
27	200	old	4	1	955
27	200	old	3	1	521
27	200	new	2	1	405
27	200	old	4	1	543
27	200	old	2	1	584
27	200	new	2	1	818
27	200	old	3	1	505
27	200	old	4	1	792
27	200	old	4	1	570
27	200	old	3	1	659
27	200	new	3	1	430
27	200	old	3	1	421
27	200	old	2	1	540
27	200	new	4	1	691
27	200	old	4	1	554
27	200	new	3	1	858
27	200	old	2	1	500
27	200	old	3	1	789
27	200	old	4	1	451
27	200	old	2	1	447
27	200	old	4	1	674
27	200	old	2	1	466
27	200	new	2	1	630
27	200	old	4	1	420
27	200	old	3	1	420
27	200	old	4	1	680
27	200	old	3	1	443
27	200	old	3	1	583
27	200	old	4	1	497
27	200	old	4	1	464
27	200	new	4	1	639
27	200	old	3	1	501
27	200	old	4	1	400
27	200	old	3	1	500
27	200	new	3	1	492
27	0	new	3	1	477
27	0	old	4	1	531
27	0	old	4	1	860
27	0	old	4	1	570
27	0	new	4	1	520
27	0	new	4	1	478
27	0	old	2	1	476
27	0	old	4	0	493
27	0	old	3	1	520
27	0	new	3	1	489
27	0	new	3	1	537
27	0	new	4	1	620
27	0	old	3	1	706
27	0	new	4	1	683
27	0	old	4	1	526
27	0	new	4	1	578
27	0	new	2	1	494
27	0	new	2	1	459
27	0	new	2	1	451
27	0	old	4	1	603
27	0	new	4	1	634
27	0	old	4	1	1055
27	0	old	4	1	1002
27	0	old	4	1	779
27	0	old	4	1	564
27	0	old	3	1	700
27	0	new	2	1	1110
27	0	old	4	1	508
27	0	new	3	1	569
27	0	old	4	1	643
27	0	old	4	1	665
27	0	new	3	1	546
27	0	new	4	1	478
27	0	new	3	1	538
27	0	old	3	1	533
27	0	old	2	1	620
27	0	old	3	1	539
27	0	old	2	1	654
27	0	new	3	1	521
27	0	old	2	1	545
27	0	old	2	1	565
27	0	old	4	1	646
27	0	old	3	1	505
27	0	old	3	1	521
27	0	new	2	1	759
27	0	old	4	1	1208
27	0	old	2	1	699
27	0	old	4	1	845
27	0	new	3	1	737
27	0	old	3	1	843
27	0	old	4	1	703
27	0	old	4	1	988
27	0	new	2	1	786
27	0	old	2	1	805
27	0	new	4	1	902
27	0	old	2	1	632
27	0	old	3	1	637
27	0	new	4	1	539
27	0	new	3	1	837
27	0	new	3	1	632
27	0	old	3	1	590
27	0	old	4	1	794
27	0	old	3	1	943
27	0	old	4	1	577
27	0	old	3	1	811
27	0	old	4	1	685
27	0	old	4	1	807
27	0	old	3	1	709
27	0	old	2	1	471
27	0	old	4	1	778
27	0	old	4	1	690
27	0	old	3	1	581
27	0	old	3	1	1089
27	0	old	3	1	923
27	0	old	3	1	775
27	0	old	4	1	1049
27	0	old	4	1	627
27	0	new	2	1	632
27	0	old	3	1	947
27	0	old	4	1	585
27	0	new	2	1	619
27	0	new	2	1	535
27	0	new	4	1	505
27	0	old	4	1	493
27	0	old	4	1	1468
27	0	old	2	1	793
27	0	old	3	1	1540
27	0	old	4	1	562
27	0	old	3	1	861
27	0	new	2	1	605
27	200	new	2	1	484
27	200	old	3	1	497
27	200	old	4	1	722
27	200	old	3	1	521
27	200	old	4	1	517
27	200	old	4	1	535
27	200	new	3	1	643
27	200	old	4	1	502
27	200	old	4	1	528
27	200	old	4	1	576
27	200	old	2	1	512
27	200	new	2	1	500
27	200	old	3	1	487
27	200	old	4	1	502
27	200	old	2	1	443
27	200	old	3	1	556
27	200	new	2	1	464
27	200	old	2	1	610
27	200	new	4	1	566
27	200	old	3	1	466
27	200	old	2	1	458
27	200	old	4	1	602
27	200	old	3	1	631
27	200	new	4	1	507
27	200	old	3	1	608
27	200	old	4	1	1364
27	200	new	2	1	405
27	200	old	4	1	651
27	200	old	4	1	455
27	200	new	4	1	595
27	200	new	3	1	451
27	200	old	3	1	493
27	200	old	4	1	585
27	200	old	2	1	529
27	200	new	4	1	458
27	200	new	2	1	440
27	200	old	3	1	427
27	200	new	4	1	450
27	200	old	3	1	459
27	200	old	3	1	375
27	200	old	2	1	410
27	200	old	2	1	469
27	200	new	3	1	403
27	200	new	3	1	602
27	200	old	4	1	899
27	200	old	3	1	412
27	200	new	3	1	712
27	200	old	4	1	543
27	200	old	4	1	945
27	200	new	4	1	510
27	200	old	4	1	427
27	200	old	4	1	760
27	200	old	4	1	769
27	200	new	3	1	921
27	200	old	4	1	504
27	200	old	4	1	950
27	200	old	3	1	592
27	200	new	4	1	590
27	200	old	4	1	523
27	200	old	4	1	1237
27	200	new	3	1	1042
27	200	new	3	1	618
27	200	old	2	1	602
27	200	new	2	1	524
27	200	old	3	1	669
27	200	new	4	1	577
27	200	new	4	1	853
27	200	new	3	1	450
27	200	old	4	1	520
27	200	new	4	1	512
27	200	old	3	1	582
27	200	old	2	1	539
27	200	old	4	1	568
27	200	new	2	1	596
27	200	new	3	1	426
27	200	new	2	1	400
27	200	old	3	1	511
27	200	old	4	1	532
27	200	old	4	1	692
27	200	old	3	1	1145
27	200	old	3	1	548
27	200	new	2	1	999
27	200	new	2	1	419
27	200	old	4	1	447
27	200	old	3	1	575
27	200	old	2	1	422
27	200	old	4	1	1085
27	200	old	4	1	555
27	200	old	4	1	603
27	200	old	3	1	527
28	200	old	4	1	1063
28	200	old	3	1	811
28	200	new	4	1	1351
28	200	old	3	1	759
28	200	new	3	1	630
28	200	old	3	1	562
28	200	new	3	1	541
28	200	new	3	1	395
28	200	old	2	1	579
28	200	old	4	1	768
28	200	old	4	1	661
28	200	old	4	1	737
28	200	new	2	1	810
28	200	old	4	1	736
28	200	new	3	1	705
28	200	old	4	1	978
28	200	new	4	1	728
28	200	new	4	1	702
28	200	new	3	1	850
28	200	old	3	1	756
28	200	old	4	1	540
28	200	old	4	1	591
28	200	new	3	1	550
28	200	old	3	1	597
28	200	old	3	1	458
28	200	old	4	1	531
28	200	new	3	1	574
28	200	old	3	1	466
28	200	old	4	1	580
28	200	old	3	1	795
28	200	old	3	1	689
28	200	old	4	1	554
28	200	new	2	1	483
28	200	new	4	1	570
28	200	old	2	1	517
28	200	old	4	1	542
28	200	old	4	1	538
28	200	old	3	1	611
28	200	old	2	1	629
28	200	new	4	1	760
28	200	old	4	1	957
28	200	old	4	1	714
28	200	old	2	1	695
28	200	old	4	1	638
28	200	new	4	1	1705
28	200	old	4	1	746
28	200	new	2	1	736
28	200	new	2	1	941
28	200	old	4	1	890
28	200	old	4	1	769
28	200	old	3	1	674
28	200	old	3	1	573
28	200	new	2	1	487
28	200	old	4	1	642
28	200	old	2	1	681
28	200	new	3	1	654
28	200	old	4	1	445
28	200	old	3	1	524
28	200	old	2	1	572
28	200	new	2	1	959
28	200	old	3	1	583
28	200	new	2	1	549
28	200	old	4	1	483
28	200	old	3	1	457
28	200	old	4	1	761
28	200	old	3	1	622
28	200	new	3	1	680
28	200	old	2	1	641
28	200	new	2	1	912
28	200	new	4	1	1673
28	200	old	2	1	677
28	200	new	4	1	897
28	200	new	2	1	617
28	200	old	4	1	598
28	200	old	3	1	486
28	200	new	4	1	479
28	200	new	3	1	711
28	200	old	4	1	570
28	200	old	3	1	674
28	200	old	4	1	948
28	200	old	3	1	682
28	200	old	4	1	569
28	200	old	4	1	761
28	200	old	2	1	629
28	200	old	4	1	697
28	200	old	4	1	668
28	200	old	3	1	616
28	200	new	4	1	695
28	200	old	2	1	526
28	200	new	2	1	648
28	0	old	4	1	630
28	0	old	3	1	553
28	0	old	2	1	531
28	0	old	3	1	386
28	0	old	4	1	470
28	0	old	4	1	488
28	0	old	4	1	519
28	0	old	3	1	508
28	0	old	3	1	964
28	0	old	4	1	1259
28	0	old	2	1	670
28	0	new	3	1	571
28	0	old	3	1	775
28	0	new	4	1	502
28	0	new	3	1	501
28	0	old	4	1	754
28	0	old	3	1	580
28	0	new	4	1	578
28	0	old	3	1	806
28	0	old	4	1	706
28	0	new	2	1	591
28	0	new	4	1	731
28	0	old	3	1	598
28	0	new	3	1	342
28	0	new	3	1	745
28	0	new	4	1	585
28	0	new	3	1	567
28	0	old	4	1	714
28	0	old	2	1	647
28	0	old	4	1	544
28	0	new	4	1	690
28	0	new	2	1	508
28	0	old	4	1	755
28	0	new	2	1	573
28	0	old	4	1	585
28	0	old	3	1	454
28	0	new	4	1	497
28	0	old	4	1	667
28	0	old	4	1	631
28	0	new	4	1	507
28	0	old	2	1	692
28	0	old	4	1	672
28	0	old	4	1	550
28	0	old	4	1	800
28	0	new	4	1	563
28	0	new	2	1	1000
28	0	old	2	1	563
28	0	new	3	1	602
28	0	old	4	1	783
28	0	old	4	1	605
28	0	old	4	1	633
28	0	old	3	1	597
28	0	old	3	1	628
28	0	old	4	1	660
28	0	old	4	1	469
28	0	old	3	1	586
28	0	old	4	1	534
28	0	old	3	1	513
28	0	old	3	1	591
28	0	new	2	1	497
28	0	old	2	1	525
28	0	old	3	1	494
28	0	new	4	1	1013
28	0	new	4	1	703
28	0	old	4	1	774
28	0	new	3	1	887
28	0	old	2	1	645
28	0	old	3	1	631
28	0	new	2	1	691
28	0	new	2	1	587
28	0	new	2	1	567
28	0	old	2	1	531
28	0	old	4	1	519
28	0	old	4	1	709
28	0	old	3	1	685
28	0	old	4	1	551
28	0	old	3	1	566
28	0	old	2	1	574
28	0	old	2	1	581
28	0	old	3	1	553
28	0	new	2	1	644
28	0	new	3	1	682
28	0	new	3	1	633
28	0	new	3	1	423
28	0	new	2	1	391
28	0	old	4	1	495
28	0	old	4	1	577
28	0	old	4	1	606
28	0	old	4	1	621
28	0	old	3	1	942
28	200	new	2	1	515
28	200	new	4	1	331
28	200	old	4	1	406
28	200	new	4	1	807
28	200	old	4	1	411
28	200	new	3	1	637
28	200	old	4	1	594
28	200	new	2	1	555
28	200	old	2	1	582
28	200	old	2	1	540
28	200	new	4	1	636
28	200	old	4	1	526
28	200	old	4	1	499
28	200	old	2	1	396
28	200	old	4	1	406
28	200	old	4	1	333
28	200	new	2	1	538
28	200	old	4	1	467
28	200	old	3	1	703
28	200	old	3	1	532
28	200	old	4	1	606
28	200	new	2	1	372
28	200	new	3	1	481
28	200	new	3	1	519
28	200	old	4	1	457
28	200	old	3	1	560
28	200	new	3	1	500
28	200	old	4	1	560
28	200	old	3	1	695
28	200	new	4	1	657
28	200	new	2	1	671
28	200	new	2	1	888
28	200	old	3	1	2009
28	200	old	2	1	553
28	200	old	2	1	664
28	200	old	3	1	1481
28	200	new	4	1	604
28	200	old	4	1	395
28	200	old	3	1	506
28	200	old	3	1	467
28	200	new	3	0	412
28	200	old	4	1	546
28	200	old	4	1	516
28	200	new	4	1	615
28	200	new	2	1	754
28	200	new	4	1	600
28	200	old	4	1	504
28	200	old	4	1	490
28	200	new	2	1	419
28	200	old	4	1	589
28	200	old	2	1	537
28	200	new	4	1	492
28	200	new	4	1	398
28	200	old	3	1	467
28	200	old	4	1	727
28	200	old	4	1	565
28	200	old	4	1	591
28	200	old	3	1	575
28	200	old	3	1	477
28	200	old	4	1	514
28	200	old	4	1	535
28	200	new	2	1	571
28	200	old	3	1	422
28	200	new	3	1	1616
28	200	new	4	1	419
28	200	old	4	1	421
28	200	old	2	1	367
28	200	old	2	1	563
28	200	old	3	1	457
28	200	new	3	1	562
28	200	old	2	1	625
28	200	old	4	1	388
28	200	old	4	1	899
28	200	old	3	1	453
28	200	new	3	1	456
28	200	old	3	1	505
28	200	old	2	1	367
28	200	new	3	1	606
28	200	old	4	1	868
28	200	old	4	1	714
28	200	old	3	1	585
28	200	old	4	1	432
28	200	old	3	1	634
28	200	old	3	1	442
28	200	old	3	1	615
28	200	old	4	1	585
28	200	old	3	1	513
28	200	new	2	1	375
28	200	new	3	1	353
28	200	old	4	1	604
28	0	old	4	1	523
28	0	old	4	1	504
28	0	old	3	1	651
28	0	new	4	1	565
28	0	old	4	1	704
28	0	old	3	1	522
28	0	new	2	1	656
28	0	new	4	1	615
28	0	new	3	1	563
28	0	old	3	1	578
28	0	new	2	1	544
28	0	old	3	1	611
28	0	new	2	1	462
28	0	new	4	1	615
28	0	old	3	1	571
28	0	old	3	1	628
28	0	new	3	1	528
28	0	old	3	1	586
28	0	new	4	1	894
28	0	old	4	1	764
28	0	new	4	1	495
28	0	old	4	1	558
28	0	old	2	1	550
28	0	old	4	1	731
28	0	old	4	1	935
28	0	old	4	1	616
28	0	old	4	1	716
28	0	old	4	1	574
28	0	old	2	1	532
28	0	new	2	1	553
28	0	new	3	1	481
28	0	old	4	1	668
28	0	old	4	1	531
28	0	old	4	1	507
28	0	old	3	1	486
28	0	new	3	1	543
28	0	old	3	1	561
28	0	old	4	1	458
28	0	new	2	1	413
28	0	old	4	1	639
28	0	old	4	1	443
28	0	new	4	1	520
28	0	new	3	1	509
28	0	old	4	1	649
28	0	old	2	1	716
28	0	old	2	1	596
28	0	old	3	1	694
28	0	old	3	1	1506
28	0	old	4	1	655
28	0	old	4	1	611
28	0	old	4	1	600
28	0	new	2	1	483
28	0	old	2	1	738
28	0	old	3	1	483
28	0	old	4	1	533
28	0	old	3	1	606
28	0	old	2	1	552
28	0	old	3	1	627
28	0	old	4	1	754
28	0	old	2	1	541
28	0	new	3	1	570
28	0	old	2	1	541
28	0	old	2	1	444
28	0	old	3	1	422
28	0	old	4	1	577
28	0	new	4	1	959
28	0	old	3	1	1071
28	0	new	2	1	876
28	0	old	4	1	628
28	0	old	4	1	529
28	0	new	2	1	393
28	0	new	2	1	778
28	0	old	4	1	553
28	0	old	3	1	605
28	0	old	4	1	862
28	0	new	3	1	691
28	0	old	3	1	543
28	0	new	4	1	407
28	0	old	3	1	758
28	0	old	4	1	866
28	0	old	2	1	591
28	0	new	3	1	751
28	0	old	4	1	694
28	0	new	4	1	652
28	0	new	4	1	443
28	0	new	2	1	570
28	0	new	3	1	455
28	0	new	3	1	628
28	0	old	4	1	679
28	0	old	3	1	465
29	0	old	3	1	781
29	0	old	4	1	700
29	0	new	4	1	823
29	0	old	3	1	625
29	0	new	3	1	552
29	0	new	4	1	1129
29	0	new	2	1	665
29	0	new	3	1	648
29	0	old	4	1	1046
29	0	old	4	1	994
29	0	new	3	1	539
29	0	old	3	1	838
29	0	old	4	1	626
29	0	old	3	1	701
29	0	new	3	1	640
29	0	old	4	1	779
29	0	old	2	0	813
29	0	old	3	1	886
29	0	old	2	1	1033
29	0	old	4	1	768
29	0	new	4	1	750
29	0	old	4	1	1749
29	0	new	3	1	731
29	0	new	4	1	637
29	0	old	3	1	859
29	0	old	2	1	655
29	0	new	4	1	789
29	0	old	4	1	1233
29	0	old	4	1	595
29	0	old	4	1	804
29	0	new	2	1	694
29	0	old	3	1	1121
29	0	old	3	0	20
29	0	old	3	1	972
29	0	old	4	1	843
29	0	old	4	1	852
29	0	old	3	1	1621
29	0	old	2	1	847
29	0	new	3	1	928
29	0	new	4	1	763
29	0	old	4	1	876
29	0	old	3	1	778
29	0	old	4	1	1157
29	0	old	4	1	796
29	0	old	4	1	673
29	0	new	4	1	722
29	0	new	3	1	883
29	0	old	3	1	874
29	0	old	3	1	1040
29	0	old	4	1	1200
29	0	old	4	1	1658
29	0	new	2	1	1055
29	0	old	2	1	773
29	0	old	4	1	866
29	0	old	2	1	898
29	0	new	2	1	1168
29	0	old	4	1	847
29	0	old	4	1	647
29	0	new	3	1	754
29	0	old	3	1	721
29	0	new	3	1	1496
29	0	old	3	1	737
29	0	old	3	1	711
29	0	new	2	1	696
29	0	new	4	1	627
29	0	old	4	1	968
29	0	old	4	1	861
29	0	old	2	1	762
29	0	old	4	1	947
29	0	old	4	1	772
29	0	new	2	1	608
29	0	old	4	1	1308
29	0	old	3	1	1383
29	0	new	2	1	1220
29	0	old	3	1	1224
29	0	new	2	1	1214
29	0	new	2	1	1462
